Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,description,email,profile_image,friends_count,followers_count,real_name,location,modularity_class,weighted indegree,weighted outdegree,Weighted Degree
@ericavontina,@ericavontina,<[2017-11-27T22:57:10.308Z]>,User,,,,,,,Sat Jul 31 03:05:32 IST 2010,en,"BSU18🐶💛📚| Ambitious Woman✨💋👸🏾| I Do It For Aarrayn, Vonte, Kshon, Jeremiah & Grandad👼🏽❣💯 Snapchat: ericavontina 👣📸",,http://pbs.twimg.com/profile_images/927594965517131776/OkFO4yMB_bigger.jpg,1478,1908,Hermosa Mujer 💎🎀,"Pretty Girl County  ",129,0,3,3
935281370514915328,RT @JustinTrudeau: Congratulations and best wishes to you both! 🇨🇦🇬🇧Félicitations et mes meilleurs vœux à vous deux! https://t.co/7oaMFrmVqu,<[2017-11-27T22:57:10.361Z]>,Tweet,,,,,,,Mon Nov 27 22:57:10 GMT 2017,fr,,,,,,,,35,1,1,2
@kathiavenegas,@kathiavenegas,<[2017-11-27T22:57:10.361Z]>,User,,,,,,,Sat Jan 09 17:11:11 GMT 2010,es,"Estratega Comunicación y Marketing Político. Vivo con Planeación, Honestidad, Congruencia y Entrega",,http://pbs.twimg.com/profile_images/932258394299183106/F2176f7l_bigger.jpg,516,624,Kathia Venegas,Mexico,35,0,5,5
935147097166200832,Congratulations and best wishes to you both! 🇨🇦🇬🇧Félicitations et mes meilleurs vœux à vous deux! https://t.co/7oaMFrmVqu,"<[2017-11-27T22:57:10.361Z, 2017-11-27T22:57:13.273Z]>",Tweet,,,,,,,Mon Nov 27 14:03:36 GMT 2017,fr,,,,,,,,35,3,1,4
@justintrudeau,@justintrudeau,"<[2017-11-27T22:57:10.361Z, 2017-11-27T22:57:13.273Z]>",User,,,,,,,Sun Mar 30 22:04:14 IST 2008,en,Account run by the 23rd Prime Minister of Canada and staff… Compte géré par le 23e premier ministre du Canada et personnel.,,http://pbs.twimg.com/profile_images/816404989392211968/Wv_8ZDrX_bigger.jpg,962,3824696,Justin Trudeau,Papineau,35,2,3,5
935281371014156288,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:57:10.485Z]>,Tweet,,,,,,,Mon Nov 27 22:57:10 GMT 2017,en,,,,,,,,35,1,1,2
@rojeda21,@rojeda21,<[2017-11-27T22:57:10.485Z]>,User,,,,,,,Wed Dec 29 03:00:25 GMT 2010,es,,,http://pbs.twimg.com/profile_images/728027267440496642/SdIbDJvo_bigger.jpg,128,178,Rocio Ojeda,,35,0,5,5
935281371353878528,"RT @World_Wide_Wob: Met Meghan Markle @ party in LA once.
Worked up courage to ask her if I could buy her a drink.
Amazingly she said y… ",<[2017-11-27T22:57:10.492Z]>,Tweet,,,,,,,Mon Nov 27 22:57:10 GMT 2017,en,,,,,,,,128,1,0,1
@trader_mo,@trader_mo,<[2017-11-27T22:57:10.492Z]>,User,,,,,,,Sat Feb 26 18:48:52 GMT 2011,en,Man of the people.,,http://pbs.twimg.com/profile_images/868585393037475840/kkY58dw__bigger.jpg,275,375,🇬🇲 Mo,,128,0,3,3
935281371567788032,"Meghan Markle's ex Trevor Engelson is seen hours after announcement
And so it begins people cashing in on #MeganMarkle  https://t.co/4rQzoUhW49",<[2017-11-27T22:57:10.549Z]>,Tweet,,,,,,,Mon Nov 27 22:57:10 GMT 2017,en,,,,,,,,166,1,2,3
@miss_claire90,@miss_claire90,<[2017-11-27T22:57:10.549Z]>,User,,,,,,,Sat Oct 19 19:44:11 IST 2013,en,🦄🦄 🦁🦁 🐨🐨 🐰🐰,,http://pbs.twimg.com/profile_images/498027718089658368/yCpstcqt_bigger.jpeg,588,268,Claire,,166,0,1,1
"#meganmarkle","#meganmarkle",<[2017-11-27T22:57:10.549Z]>,Hashtag,,,,,,,,,,,,,,,,166,1,0,1
http://dailym.ai/2BiS6bV,http://dailym.ai/2BiS6bV,<[2017-11-27T22:57:10.549Z]>,Link,,,,,,,,,,,,,,,,166,1,0,1
935281371869794306,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:57:10.613Z]>,Tweet,,,,,,,Mon Nov 27 22:57:10 GMT 2017,en,,,,,,,,1,1,0,1
@loricieslarskii,@loricieslarskii,<[2017-11-27T22:57:10.613Z]>,User,,,,,,,Tue Aug 13 03:58:05 IST 2013,en,|Robert Morris University '21|🦅,,http://pbs.twimg.com/profile_images/929070917799510017/XFpSKC-2_bigger.jpg,128,246,Lori Cieslarski,,1,0,3,3
935281372100304897,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:57:10.774Z]>,Tweet,,,,,,,Mon Nov 27 22:57:10 GMT 2017,en,,,,,,,,35,1,1,2
@jamesxdelacruz,@jamesxdelacruz,<[2017-11-27T22:57:10.774Z]>,User,,,,,,,Sun Mar 01 06:10:11 GMT 2009,en,just be nice ✌🏽🖤,,http://pbs.twimg.com/profile_images/848671697385467904/NDVvxQ4__bigger.jpg,329,451,"James, obviously","YOW | Canada ",35,0,5,5
935281371282468866,"Prince Harry, actress Meghan Markle to marry in 2018 https://t.co/O1VQ2BvS8b",<[2017-11-27T22:57:10.827Z]>,Tweet,6.406743,3.383789,Nigeria,admin,"Lagos, Nigeria",Lagos,Mon Nov 27 22:57:10 GMT 2017,en,,,,,,,,167,1,1,2
@ipayfortwo,@ipayfortwo,<[2017-11-27T22:57:10.827Z]>,User,,,,,,,Thu Oct 27 09:39:47 IST 2016,en,Identical Twins Share The Same DNA But Do Not Have The Same Fingerprints.,,http://pbs.twimg.com/profile_images/879656065092259840/PmqHSKM8_bigger.jpg,325,705,Monozygotic,Nigeria,167,0,1,1
http://pbs.twimg.com/media/DPrJcerVAAA7VWm.jpg,http://pbs.twimg.com/media/DPrJcerVAAA7VWm.jpg,<[2017-11-27T22:57:10.827Z]>,Media,,,,,,,,,,,,,,,,167,1,0,1
935281372964577281,"RT @malorieblackman: 3 out of 4 of the Queen's children are divorced. CofE came into being so king could divorce. Wallis Simpson was ove… ",<[2017-11-27T22:57:10.871Z]>,Tweet,,,,,,,Mon Nov 27 22:57:10 GMT 2017,en,,,,,,,,88,1,0,1
@issyflower,@issyflower,<[2017-11-27T22:57:10.871Z]>,User,,,,,,,Thu Aug 31 18:50:44 IST 2017,en,I'm not here I'm in 1984. If I say it enough it'll be true,,http://pbs.twimg.com/profile_images/903721705159491585/ocZBGXvF_bigger.jpg,173,17,Issy Flower,,88,0,5,5
935281373065203714,RT @SassyDCLady: This is every. thing. 😂😂 https://t.co/LrzhTXykQP,<[2017-11-27T22:57:10.999Z]>,Tweet,,,,,,,Mon Nov 27 22:57:10 GMT 2017,en,,,,,,,,61,1,1,2
@colleenmichaela,@colleenmichaela,<[2017-11-27T22:57:10.999Z]>,User,,,,,,,Fri Sep 30 18:00:35 IST 2011,en,"its all make believe, isn't it? *tweets are my personal musings*",,http://pbs.twimg.com/profile_images/915054399780659201/d1ICR58K_bigger.jpg,294,131,Colleen Michaela,"Granada, España ",61,0,5,5
935173525069058049,This is every. thing. 😂😂 https://t.co/LrzhTXykQP,<[2017-11-27T22:57:10.999Z]>,Tweet,,,,,,,Mon Nov 27 15:48:37 GMT 2017,en,,,,,,,,61,2,1,3
@sassydclady,@sassydclady,<[2017-11-27T22:57:10.999Z]>,User,,,,,,,Wed Jan 04 02:13:18 GMT 2012,en,"Got her Daddy's money, Momma's good looks. More laughs than a stack of comic books, wild imagination, college education. Add it all up: deadly combination",,http://pbs.twimg.com/profile_images/934160460861059074/pAtgBxY7_bigger.jpg,598,4452,SassyDCLady,DC via the Peach State,61,1,3,4
935281372612218880,Why don't I run in the same circles as presidents and royalty?! 😩 https://t.co/tfHzY0cNAb,<[2017-11-27T22:57:11.000Z]>,Tweet,,,,,,,Mon Nov 27 22:57:10 GMT 2017,en,,,,,,,,1,1,1,2
@deeisfordadamn,@deeisfordadamn,<[2017-11-27T22:57:11.000Z]>,User,,,,,,,Fri Nov 13 22:37:03 GMT 2015,en,"I'm not aware of too many things, I know what I know if you know what I mean.",,http://pbs.twimg.com/profile_images/665298918360530944/LOLsO4yV_bigger.jpg,213,74,DeEtta!,"Dallas, TX",1,0,3,3
935281373128077319,"Just watched this whole thing and I'm not crying, you're crying. https://t.co/vf6q7cirQ6",<[2017-11-27T22:57:11.025Z]>,Tweet,,,,,,,Mon Nov 27 22:57:10 GMT 2017,en,,,,,,,,182,1,1,2
@ellievhall,@ellievhall,"<[2017-11-27T22:57:11.025Z, 2017-11-27T22:57:17.879Z]>",User,,,,,,,Fri Aug 01 14:12:13 IST 2008,en,@BuzzFeedNews Reporter. Ravenclaw. ellie.hall@buzzfeed.com. PGP: 6055 A264 DADD AADC 347E 5986 547C C11C DD7D 176A,,http://pbs.twimg.com/profile_images/909793964957556737/MLa95yiY_bigger.jpg,1762,16938,Ellie Hall,"Washington, DC",182,0,6,6
https://twitter.com/fuggirls/status/935218524301139968,https://twitter.com/fuggirls/status/935218524301139968,"<[2017-11-27T22:57:11.025Z, 2017-11-27T22:57:19.060Z]>",Link,,,,,,,,,,,,,,,,182,2,0,2
935218524301139968,"If you missed the Harry/Meghan interview, we've got it and it is A DELIGHT. They are obviously madly in love. https://t.co/qLsLFBHYeF","<[2017-11-27T22:57:11.025Z, 2017-11-27T22:57:19.060Z]>",Tweet,,,,,,,Mon Nov 27 18:47:26 GMT 2017,en,,,,,,,,182,3,1,4
@fuggirls,@fuggirls,"<[2017-11-27T22:57:11.025Z, 2017-11-27T22:57:19.060Z]>",User,,,,,,,Thu Feb 19 05:37:33 GMT 2009,en,"Heather Cocks & Jessica Morgan of Go Fug Yourself and the best-selling novel THE ROYAL WE.  Instagram: fuggirls, hcocks, and msmorganzola.",,http://pbs.twimg.com/profile_images/200797175/choking_bigger.jpg,2252,109117,Heather & Jessica,"Los Angeles, CA",182,2,1,3
https://www.gofugyourself.com/meghan-markle-engagement-interview-11-2017,https://www.gofugyourself.com/meghan-markle-engagement-interview-11-2017,"<[2017-11-27T22:57:11.025Z, 2017-11-27T22:57:19.060Z]>",Link,,,,,,,,,,,,,,,,182,1,0,1
935281373614624769,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:57:11.087Z]>,Tweet,,,,,,,Mon Nov 27 22:57:10 GMT 2017,en,,,,,,,,35,1,1,2
@_mrboombastick,@_mrboombastick,<[2017-11-27T22:57:11.087Z]>,User,,,,,,,Wed Jun 23 15:57:22 IST 2010,en,fat boy slim jeans,,http://pbs.twimg.com/profile_images/918530304054386688/tZCOOQMh_bigger.jpg,236,374,Bram Ldfrd,Kirkintilloch,35,0,5,5
935281373778194433,Then why on earth would I be interested https://t.co/kxEtNlBkYn,<[2017-11-27T22:57:11.102Z]>,Tweet,,,,,,,Mon Nov 27 22:57:10 GMT 2017,en,,,,,,,,5,1,1,2
@hannykha,@hannykha,<[2017-11-27T22:57:11.102Z]>,User,,,,,,,Mon Feb 01 14:05:02 GMT 2010,en,"Palestinian/Irish writer: Currently Project 2036 @bushtheatre & #TheScarTest @SohoTheatre also work: BBC, a mum, & repped by @CBTheatreFilmTV views my own",,http://pbs.twimg.com/profile_images/779475616890486784/54ugb-Qw_bigger.jpg,3883,2948,hannah khalil,london,5,0,3,3
935281373857894400,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:57:11.131Z]>,Tweet,,,,,,,Mon Nov 27 22:57:10 GMT 2017,en,,,,,,,,1,1,0,1
@lisbethtejada,@lisbethtejada,<[2017-11-27T22:57:11.131Z]>,User,,,,,,,Wed Apr 08 22:12:50 IST 2009,en,"Writer. Dreamer. Fangirl. Pretend Blogger. Hamilton Lover. || Licda. en Publicidad. || Más que Rock en #RockNExa, sábados de 5-7PM por @exa969fm",,http://pbs.twimg.com/profile_images/609873319291064321/4FFvOY-h_bigger.jpg,235,210,Ana Lisbeth Tejada,Middle of a Sentence.,1,0,3,3
935281374201827328,Royal engagement gets EastEnders mention https://t.co/64K8rALlIT News of Prince Harry and Meghan Markle,<[2017-11-27T22:57:11.161Z]>,Tweet,,,,,,,Mon Nov 27 22:57:10 GMT 2017,en,,,,,,,,168,1,1,2
@follow_finance,@follow_finance,<[2017-11-27T22:57:11.161Z]>,User,,,,,,,Fri May 04 13:27:53 IST 2012,en,Everything about Finance to Follow http://followfinance.com,,http://pbs.twimg.com/profile_images/2214795357/money_50_bigger.png,1912,2387,Finance Follow,The Netherlands,168,0,1,1
http://financefollow.com/2017/11/royal-engagement-gets-eastenders-mention/,http://financefollow.com/2017/11/royal-engagement-gets-eastenders-mention/,<[2017-11-27T22:57:11.161Z]>,Link,,,,,,,,,,,,,,,,168,1,0,1
935281374553972737,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:57:11.260Z]>,Tweet,,,,,,,Mon Nov 27 22:57:11 GMT 2017,en,,,,,,,,1,1,0,1
@nicolearevalo_,@nicolearevalo_,<[2017-11-27T22:57:11.260Z]>,User,,,,,,,Mon Nov 17 00:32:16 GMT 2014,en,Josh💛 || Forever✖️💘|| I just wanted you to know that you won’t forget me. -.elocin,,http://pbs.twimg.com/profile_images/928125818747756544/2QGqlEZ9_bigger.jpg,644,585,nikkii,🦄,1,0,3,3
935281375221075973,"At Northwestern, Meghan Markle's passion for theater, activism showed https://t.co/5S5Vlz1FpW",<[2017-11-27T22:57:11.501Z]>,Tweet,,,,,,,Mon Nov 27 22:57:11 GMT 2017,en,,,,,,,,169,1,1,2
@collectedn,@collectedn,<[2017-11-27T22:57:11.501Z]>,User,,,,,,,Fri Mar 01 02:26:30 GMT 2013,ja,"Various News, Videos, Opinions.",,http://pbs.twimg.com/profile_images/705925817277108224/nGS1Ko7F_bigger.jpg,16252,21981,Collected News,,169,0,1,1
http://ift.tt/2AbOGuC,http://ift.tt/2AbOGuC,<[2017-11-27T22:57:11.501Z]>,Link,,,,,,,,,,,,,,,,169,1,0,1
935281375258722304,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:57:11.523Z]>,Tweet,,,,,,,Mon Nov 27 22:57:11 GMT 2017,en,,,,,,,,35,1,1,2
935281375850221568,I added a video to a @YouTube playlist https://t.co/Zex3kCNhcU Prince Harry and Meghan Markle's first interview together - tape replay,<[2017-11-27T22:57:11.561Z]>,Tweet,,,,,,,Mon Nov 27 22:57:11 GMT 2017,en,,,,,,,,170,1,1,2
@baron_ryan,@baron_ryan,<[2017-11-27T22:57:11.561Z]>,User,,,,,,,Thu Aug 11 12:44:18 IST 2011,en,"Semi Retired Canadian Military Capt , Veteran 28 Years. Still working towards retirement. LOVE GOD.",,http://pbs.twimg.com/profile_images/1600018292/image_bigger.jpg,642,204,Baron Patrick Ryan,Nova Scotia Canada,170,0,1,1
http://youtu.be/odo3Uom7o_Y?a,http://youtu.be/odo3Uom7o_Y?a,<[2017-11-27T22:57:11.561Z]>,Link,,,,,,,,,,,,,,,,170,1,0,1
935281375749525504,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:57:11.657Z]>,Tweet,,,,,,,Mon Nov 27 22:57:11 GMT 2017,en,,,,,,,,35,1,1,2
@liciharman,@liciharman,<[2017-11-27T22:57:11.657Z]>,User,,,,,,,Sun Jun 17 14:18:57 IST 2012,en,19 \\ LDN \\ Sussex Uni,,http://pbs.twimg.com/profile_images/905784592313004032/9EVZxTJX_bigger.jpg,1540,2696,☁️Lici ☁️,"snapchat: liciharman  ",35,0,5,5
935281376307265536,"RT @enews: Prince Harry​ proposed to Meghan Markle on a typical ""cozy"" night for them as they were roasting chicken. https://t.co/fuwiSFeQ8h",<[2017-11-27T22:57:11.718Z]>,Tweet,,,,,,,Mon Nov 27 22:57:11 GMT 2017,en,,,,,,,,7,1,1,2
@sgtayrocks,@sgtayrocks,<[2017-11-27T22:57:11.718Z]>,User,,,,,,,Sun Mar 15 08:11:58 GMT 2015,en,Sarah Geronimo. Taylor Swift. Kendall Jenner. & Daenerys Targaryen .,,http://pbs.twimg.com/profile_images/934661298733772800/sYRQeVuj_bigger.jpg,211,379,Daenerys,"Mars ",7,0,3,3
935281376164589568,Guy who hasn’t been the president for over a year is still better at it than the guy who’s currently the president https://t.co/v6WAqXlWFl,<[2017-11-27T22:57:11.761Z]>,Tweet,,,,,,,Mon Nov 27 22:57:11 GMT 2017,en,,,,,,,,1,1,1,2
@corn_cwm,@corn_cwm,<[2017-11-27T22:57:11.761Z]>,User,,,,,,,Wed Feb 09 02:11:24 GMT 2011,en,"We're all good until July 1, when I pull my patented CFL heel turn on you all!  #Oilers #Penguins #Stampeders",,http://pbs.twimg.com/profile_images/876074827999662081/syu2qG4w_bigger.jpg,1145,989,Corey,Spruce Grove,1,0,3,3
935281376634347521,"RT @eugenegu: @BarackObama It's quite a feeling to have the first African-American President of the United States congratulate Me… ",<[2017-11-27T22:57:11.773Z]>,Tweet,,,,,,,Mon Nov 27 22:57:11 GMT 2017,en,,,,,,,,1,1,0,1
935281377393741824,"RT @Baddiel: I see. That Wallis Simpson business was a little while ago, though. By the same logic, I'd say the Windsors are com… ",<[2017-11-27T22:57:11.998Z]>,Tweet,,,,,,,Mon Nov 27 22:57:11 GMT 2017,en,,,,,,,,88,1,0,1
@themrharding,@themrharding,<[2017-11-27T22:57:11.998Z]>,User,,,,,,,Thu Jun 21 18:21:38 IST 2012,en,,,http://pbs.twimg.com/profile_images/441535461425938433/CbINhU27_bigger.jpeg,434,193,Mike Harding,London,88,0,5,5
935200609871032320,"I see. That Wallis Simpson business was a little while ago, though. By the same logic, I'd say the Windsors are completely unsuitable to rule this country, on the basis that they are German. https://t.co/WbrJrBuAsH",<[2017-11-27T22:57:11.998Z]>,Tweet,,,,,,,Mon Nov 27 17:36:15 GMT 2017,en,,,,,,,,88,2,1,3
@baddiel,@baddiel,<[2017-11-27T22:57:11.998Z]>,User,,,,,,,Thu Jan 08 18:59:05 GMT 2009,en,Jew,,http://pbs.twimg.com/profile_images/854298375600185345/2xAISkRo_bigger.jpg,1383,501409,David Baddiel,London,88,1,3,4
935281377016238082,RT @_madisonwalsh_: meghan markle is a kappa so basically if i don’t get an invite to this wedding sisterhood is a SCAM,<[2017-11-27T22:57:11.999Z]>,Tweet,,,,,,,Mon Nov 27 22:57:11 GMT 2017,en,,,,,,,,171,1,0,1
@megb95,@megb95,<[2017-11-27T22:57:11.999Z]>,User,,,,,,,Thu Aug 11 23:04:40 IST 2011,en,FSU•ΚΚΓ,,http://pbs.twimg.com/profile_images/662023939225468928/ei7eYSxj_bigger.jpg,757,638,meghan,"Amelia Island, FL",171,0,3,3
935174472050659329,meghan markle is a kappa so basically if i don’t get an invite to this wedding sisterhood is a SCAM,<[2017-11-27T22:57:11.999Z]>,Tweet,,,,,,,Mon Nov 27 15:52:23 GMT 2017,en,,,,,,,,171,2,0,2
@_madisonwalsh_,@_madisonwalsh_,<[2017-11-27T22:57:11.999Z]>,User,,,,,,,Mon Jan 28 04:22:16 GMT 2013,en,fsu ftk kkg,,http://pbs.twimg.com/profile_images/932062796199743490/s0Rm5dRc_bigger.jpg,694,426,literal angel,,171,1,1,2
935281378094174208,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:57:12.324Z]>,Tweet,,,,,,,Mon Nov 27 22:57:11 GMT 2017,en,,,,,,,,35,1,1,2
@laclaymore,@laclaymore,<[2017-11-27T22:57:12.324Z]>,User,,,,,,,Wed Jul 04 18:03:09 IST 2012,fr,,,http://pbs.twimg.com/profile_images/933916194121404416/1d541-gc_bigger.jpg,379,212,Serizawa,France,35,0,5,5
935281378622451712,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:57:12.326Z]>,Tweet,,,,,,,Mon Nov 27 22:57:12 GMT 2017,en,,,,,,,,1,1,0,1
@israeltooreal,@israeltooreal,<[2017-11-27T22:57:12.326Z]>,User,,,,,,,Sat Mar 10 19:18:31 GMT 2012,en,James Harden is GOD.,,http://pbs.twimg.com/profile_images/790798508152414208/9IxKYkbR_bigger.jpg,763,853,Lonzo Ball,"We will not yield. ",1,0,3,3
935281379998359552,"RT @KensingtonRoyal: Watch this interview with Prince Harry and Meghan Markle, filmed this afternoon at Kensington Palace, on the day an… ",<[2017-11-27T22:57:12.591Z]>,Tweet,,,,,,,Mon Nov 27 22:57:12 GMT 2017,en,,,,,,,,124,1,0,1
@rioroth,@rioroth,<[2017-11-27T22:57:12.591Z]>,User,,,,,,,Fri Apr 27 17:04:39 IST 2012,en,FEMINIST.,,http://pbs.twimg.com/profile_images/888140172340191232/Np1lmpBD_bigger.jpg,84,253,Jen,,124,0,3,3
935281380069724163,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:57:12.626Z]>,Tweet,,,,,,,Mon Nov 27 22:57:12 GMT 2017,en,,,,,,,,1,1,0,1
@mattece_mason,@mattece_mason,<[2017-11-27T22:57:12.626Z]>,User,,,,,,,Fri Jul 08 03:37:50 IST 2016,en,"Happily married 21 yrs w 4/beautiful children! Realtor, entrepreneur, traveler, foodie, lifestylist. #Godmatters#fallforward",,http://pbs.twimg.com/profile_images/751247029691555840/oeoLd1uz_bigger.jpg,67,99,Mattece Mason,,1,0,3,3
935281380463972352,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:57:12.737Z]>,Tweet,,,,,,,Mon Nov 27 22:57:12 GMT 2017,en,,,,,,,,1,1,0,1
@rileywilkss,@rileywilkss,<[2017-11-27T22:57:12.737Z]>,User,,,,,,,Sun Jan 18 18:39:08 GMT 2015,en,okay,,http://pbs.twimg.com/profile_images/843081797034561536/qeiJIO8i_bigger.jpg,422,230,Riley Wilks,"London, England",1,0,3,3
935281381072130048,"RT @medialens: BBC: 'Meghan Markle can help modernise the monarchy alongside Prince Harry.' 

It would be nice to have a more mode… ",<[2017-11-27T22:57:12.761Z]>,Tweet,,,,,,,Mon Nov 27 22:57:12 GMT 2017,en,,,,,,,,160,1,0,1
@mcalarney76,@mcalarney76,<[2017-11-27T22:57:12.761Z]>,User,,,,,,,Sun Jun 12 00:00:59 IST 2011,en,,,http://pbs.twimg.com/profile_images/823974510584074242/dmUW9hAP_bigger.jpg,51,20,finbar,,160,0,3,3
935281380958851075,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:57:12.813Z]>,Tweet,,,,,,,Mon Nov 27 22:57:12 GMT 2017,en,,,,,,,,1,1,0,1
@cwwwfc,@cwwwfc,<[2017-11-27T22:57:12.813Z]>,User,,,,,,,Sun Mar 13 21:16:24 GMT 2016,en-GB,,,http://pbs.twimg.com/profile_images/896381056227651586/OepCMVkA_bigger.jpg,156,82,W🐺,,1,0,3,3
935281381458042885,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:57:12.896Z]>,Tweet,,,,,,,Mon Nov 27 22:57:12 GMT 2017,en,,,,,,,,1,1,0,1
@timeisnotgiven,@timeisnotgiven,<[2017-11-27T22:57:12.896Z]>,User,,,,,,,Mon Aug 14 00:30:07 IST 2017,en,Trying My Best,,http://pbs.twimg.com/profile_images/896880312751452160/Km_Mhecf_bigger.jpg,105,18,🎉🎊Human of the Year🎊🎉,,1,0,3,3
935281382322040832,"RT @BarackObama: Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… ",<[2017-11-27T22:57:13.141Z]>,Tweet,,,,,,,Mon Nov 27 22:57:12 GMT 2017,en,,,,,,,,1,1,0,1
@bornonmonday,@bornonmonday,<[2017-11-27T22:57:13.141Z]>,User,,,,,,,Wed May 13 02:49:51 IST 2009,en,A writer. Supposedly.,,http://pbs.twimg.com/profile_images/461578020260573184/J7M7Bqeq_bigger.jpeg,205,187,bornonmonday,The Tidewater of Virginia,1,0,3,3
935281382384914434,RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D,<[2017-11-27T22:57:13.184Z]>,Tweet,,,,,,,Mon Nov 27 22:57:12 GMT 2017,en,,,,,,,,35,1,1,2
@shawnymunroe,@shawnymunroe,<[2017-11-27T22:57:13.184Z]>,User,,,,,,,Mon Mar 22 22:49:08 GMT 2010,en,i dabble in singing | 🇯🇲🇨🇦,,http://pbs.twimg.com/profile_images/930841793935134722/iIcg9nTL_bigger.jpg,964,2309,shawny.,toronto,35,0,5,5
